Student_ID,Name,Math,Science,English,Computer,Social_Science,Total,Percentage,Result
498,Student_0498,58,75,92,41,80,346,69.2,Pass
499,Student_0499,36,97,52,59,84,328,65.6,Pass
500,Student_0500,99,98,87,97,88,469,93.8,Pass
501,Student_0501,91,97,56,45,38,327,65.4,Pass
502,Student_0502,63,72,39,70,63,307,61.4,Pass
503,Student_0503,71,56,93,98,100,418,83.6,Pass
504,Student_0504,49,49,69,81,40,288,57.6,Pass
505,Student_0505,91,62,89,48,66,356,71.2,Pass
506,Student_0506,73,39,92,68,79,351,70.2,Pass
507,Student_0507,46,91,50,65,61,313,62.6,Pass
508,Student_0508,79,89,56,52,61,337,67.4,Pass
509,Student_0509,61,42,79,70,56,308,61.6,Pass
510,Student_0510,76,72,72,69,100,389,77.8,Pass
511,Student_0511,47,52,87,42,70,298,59.6,Pass
512,Student_0512,51,51,66,53,76,297,59.4,Pass
513,Student_0513,66,85,97,53,69,370,74.0,Pass
514,Student_0514,88,83,92,44,46,353,70.6,Pass
515,Student_0515,86,100,70,82,93,431,86.2,Pass
516,Student_0516,97,76,35,46,93,347,69.4,Pass
517,Student_0517,80,43,85,62,89,359,71.8,Pass
518,Student_0518,62,98,69,76,71,376,75.2,Pass
519,Student_0519,78,51,97,78,41,345,69.0,Pass
520,Student_0520,40,47,93,37,50,267,53.4,Pass
521,Student_0521,55,91,93,35,89,363,72.6,Pass
522,Student_0522,60,51,73,55,70,309,61.8,Pass
523,Student_0523,46,81,67,45,82,321,64.2,Pass
524,Student_0524,56,41,85,74,64,320,64.0,Pass
525,Student_0525,89,46,47,35,62,279,55.8,Pass
526,Student_0526,96,44,51,63,91,345,69.0,Pass
527,Student_0527,36,36,78,50,89,289,57.8,Pass
528,Student_0528,51,96,44,64,84,339,67.8,Pass
529,Student_0529,46,48,48,75,82,299,59.8,Pass
530,Student_0530,73,52,83,52,53,313,62.6,Pass
531,Student_0531,43,36,56,91,79,305,61.0,Pass
532,Student_0532,62,54,87,91,62,356,71.2,Pass
533,Student_0533,46,47,52,50,84,279,55.8,Pass
534,Student_0534,79,89,75,52,66,361,72.2,Pass
535,Student_0535,70,45,66,71,38,290,58.0,Pass
536,Student_0536,73,61,100,59,85,378,75.6,Pass
537,Student_0537,72,41,65,98,84,360,72.0,Pass
538,Student_0538,49,65,98,44,36,292,58.4,Pass
539,Student_0539,81,75,51,84,88,379,75.8,Pass
540,Student_0540,81,57,95,44,37,314,62.8,Pass
541,Student_0541,43,36,68,62,40,249,49.8,Pass
542,Student_0542,42,85,99,71,99,396,79.2,Pass
543,Student_0543,88,89,86,45,54,362,72.4,Pass
544,Student_0544,70,45,74,45,100,334,66.8,Pass
545,Student_0545,61,54,76,85,43,319,63.8,Pass
546,Student_0546,74,90,65,42,66,337,67.4,Pass
547,Student_0547,46,90,49,93,42,320,64.0,Pass
548,Student_0548,74,57,50,36,52,269,53.8,Pass
549,Student_0549,36,55,98,79,68,336,67.2,Pass
550,Student_0550,56,82,51,69,50,308,61.6,Pass
551,Student_0551,38,77,89,69,43,316,63.2,Pass
552,Student_0552,68,44,98,93,100,403,80.6,Pass
553,Student_0553,81,42,98,56,82,359,71.8,Pass
554,Student_0554,55,67,48,49,64,283,56.6,Pass
555,Student_0555,100,35,40,36,66,277,55.4,Pass
556,Student_0556,40,95,81,84,54,354,70.8,Pass
557,Student_0557,57,39,88,63,76,323,64.6,Pass
558,Student_0558,66,88,75,69,44,342,68.4,Pass
559,Student_0559,82,50,99,41,57,329,65.8,Pass
560,Student_0560,63,40,86,43,94,326,65.2,Pass
561,Student_0561,71,74,76,46,93,360,72.0,Pass
562,Student_0562,36,82,60,72,73,323,64.6,Pass
563,Student_0563,66,94,82,98,60,400,80.0,Pass
564,Student_0564,66,54,35,87,38,280,56.0,Pass
565,Student_0565,64,79,36,77,35,291,58.2,Pass
566,Student_0566,83,74,48,61,65,331,66.2,Pass
567,Student_0567,88,97,42,53,70,350,70.0,Pass
568,Student_0568,46,40,64,87,82,319,63.8,Pass
569,Student_0569,93,45,47,99,52,336,67.2,Pass
570,Student_0570,85,44,42,90,51,312,62.4,Pass
571,Student_0571,65,72,68,75,85,365,73.0,Pass
572,Student_0572,76,75,92,69,64,376,75.2,Pass
573,Student_0573,44,60,52,48,54,258,51.6,Pass
574,Student_0574,48,56,92,94,75,365,73.0,Pass
575,Student_0575,87,50,80,61,92,370,74.0,Pass
576,Student_0576,74,94,68,50,46,332,66.4,Pass
577,Student_0577,55,73,40,62,76,306,61.2,Pass
578,Student_0578,53,46,66,80,85,330,66.0,Pass
579,Student_0579,100,41,73,68,57,339,67.8,Pass
580,Student_0580,38,86,92,66,47,329,65.8,Pass
581,Student_0581,94,48,52,50,36,280,56.0,Pass
582,Student_0582,42,63,51,60,86,302,60.4,Pass
583,Student_0583,82,45,68,44,37,276,55.2,Pass
584,Student_0584,43,60,91,51,46,291,58.2,Pass
585,Student_0585,77,50,40,94,41,302,60.4,Pass
586,Student_0586,56,90,85,98,38,367,73.4,Pass
587,Student_0587,83,89,57,80,62,371,74.2,Pass
588,Student_0588,58,70,70,92,54,344,68.8,Pass
589,Student_0589,39,66,72,98,87,362,72.4,Pass
590,Student_0590,96,42,46,70,84,338,67.6,Pass
591,Student_0591,52,88,60,66,37,303,60.6,Pass
592,Student_0592,83,80,96,97,79,435,87.0,Pass
593,Student_0593,99,76,84,69,58,386,77.2,Pass
594,Student_0594,38,75,63,38,70,284,56.8,Pass
595,Student_0595,42,95,80,64,55,336,67.2,Pass
596,Student_0596,47,66,65,69,42,289,57.8,Pass
597,Student_0597,63,84,80,57,57,341,68.2,Pass
598,Student_0598,65,75,80,38,80,338,67.6,Pass
599,Student_0599,53,59,98,74,57,341,68.2,Pass
600,Student_0600,97,39,46,42,64,288,57.6,Pass
601,Student_0601,63,37,96,35,77,308,61.6,Pass
602,Student_0602,60,51,78,57,76,322,64.4,Pass
603,Student_0603,42,37,53,53,49,234,46.8,Pass
604,Student_0604,81,44,82,85,47,339,67.8,Pass
605,Student_0605,78,73,76,52,55,334,66.8,Pass
606,Student_0606,90,97,75,57,80,399,79.8,Pass
607,Student_0607,63,57,83,74,72,349,69.8,Pass
608,Student_0608,51,57,35,85,39,267,53.4,Pass
609,Student_0609,58,75,63,48,98,342,68.4,Pass
610,Student_0610,53,77,44,65,79,318,63.6,Pass
611,Student_0611,75,56,46,77,92,346,69.2,Pass
612,Student_0612,36,68,61,66,43,274,54.8,Pass
613,Student_0613,79,67,48,35,41,270,54.0,Pass
614,Student_0614,84,91,88,56,87,406,81.2,Pass
615,Student_0615,98,83,79,83,47,390,78.0,Pass
616,Student_0616,96,63,55,92,44,350,70.0,Pass
617,Student_0617,39,72,37,75,68,291,58.2,Pass
618,Student_0618,48,44,78,56,83,309,61.8,Pass
619,Student_0619,55,44,46,78,96,319,63.8,Pass
620,Student_0620,38,90,56,90,55,329,65.8,Pass
621,Student_0621,41,47,77,61,59,285,57.0,Pass
622,Student_0622,87,68,71,73,65,364,72.8,Pass
623,Student_0623,47,41,85,97,54,324,64.8,Pass
624,Student_0624,41,81,35,89,46,292,58.4,Pass
625,Student_0625,72,96,60,47,38,313,62.6,Pass
626,Student_0626,61,56,72,45,95,329,65.8,Pass
627,Student_0627,49,74,85,95,97,400,80.0,Pass
628,Student_0628,68,46,84,58,82,338,67.6,Pass
629,Student_0629,83,82,58,92,40,355,71.0,Pass
630,Student_0630,68,91,94,68,63,384,76.8,Pass
631,Student_0631,69,42,54,47,45,257,51.4,Pass
632,Student_0632,79,87,64,42,84,356,71.2,Pass
633,Student_0633,88,95,65,95,73,416,83.2,Pass
634,Student_0634,45,85,39,99,53,321,64.2,Pass
635,Student_0635,50,92,57,56,62,317,63.4,Pass
636,Student_0636,59,51,40,89,45,284,56.8,Pass
637,Student_0637,90,60,53,68,75,346,69.2,Pass
638,Student_0638,43,46,84,85,76,334,66.8,Pass
639,Student_0639,70,93,36,88,49,336,67.2,Pass
640,Student_0640,88,54,53,47,48,290,58.0,Pass
641,Student_0641,47,71,79,87,68,352,70.4,Pass
642,Student_0642,84,97,95,39,57,372,74.4,Pass
643,Student_0643,70,86,53,86,39,334,66.8,Pass
644,Student_0644,85,77,65,41,95,363,72.6,Pass
645,Student_0645,69,82,37,78,73,339,67.8,Pass
646,Student_0646,74,70,97,47,64,352,70.4,Pass
647,Student_0647,52,73,91,76,69,361,72.2,Pass
648,Student_0648,88,46,59,91,62,346,69.2,Pass
649,Student_0649,87,97,82,42,100,408,81.6,Pass
650,Student_0650,55,43,74,99,86,357,71.4,Pass
651,Student_0651,52,38,57,59,60,266,53.2,Pass
652,Student_0652,42,66,39,93,41,281,56.2,Pass
653,Student_0653,81,60,70,82,94,387,77.4,Pass
654,Student_0654,99,85,50,38,65,337,67.4,Pass
655,Student_0655,82,97,92,57,95,423,84.6,Pass
656,Student_0656,79,79,55,68,46,327,65.4,Pass
657,Student_0657,71,38,84,41,55,289,57.8,Pass
658,Student_0658,62,63,63,61,69,318,63.6,Pass
659,Student_0659,87,100,37,36,95,355,71.0,Pass
660,Student_0660,51,57,36,63,67,274,54.8,Pass
661,Student_0661,74,70,89,83,79,395,79.0,Pass
662,Student_0662,93,67,62,94,73,389,77.8,Pass
663,Student_0663,85,48,35,100,82,350,70.0,Pass
664,Student_0664,71,73,48,96,43,331,66.2,Pass
665,Student_0665,78,70,76,70,68,362,72.4,Pass
666,Student_0666,73,59,54,65,42,293,58.6,Pass
667,Student_0667,86,75,52,38,98,349,69.8,Pass
668,Student_0668,72,68,88,86,84,398,79.6,Pass
669,Student_0669,39,59,78,63,95,334,66.8,Pass
670,Student_0670,80,99,73,56,58,366,73.2,Pass
671,Student_0671,72,47,95,51,68,333,66.6,Pass
672,Student_0672,58,77,46,63,80,324,64.8,Pass
673,Student_0673,63,74,88,77,82,384,76.8,Pass
674,Student_0674,68,72,94,50,95,379,75.8,Pass
675,Student_0675,41,44,95,59,99,338,67.6,Pass
676,Student_0676,50,83,73,87,41,334,66.8,Pass
677,Student_0677,54,52,60,78,87,331,66.2,Pass
678,Student_0678,93,53,75,58,45,324,64.8,Pass
679,Student_0679,97,77,57,75,42,348,69.6,Pass
680,Student_0680,35,92,70,61,56,314,62.8,Pass
681,Student_0681,55,97,46,51,90,339,67.8,Pass
682,Student_0682,89,86,89,96,84,444,88.8,Pass
683,Student_0683,35,39,60,82,36,252,50.4,Pass
684,Student_0684,76,59,37,35,66,273,54.6,Pass
685,Student_0685,63,79,74,51,48,315,63.0,Pass
686,Student_0686,84,99,74,56,43,356,71.2,Pass
687,Student_0687,40,73,72,93,78,356,71.2,Pass
688,Student_0688,90,52,78,97,80,397,79.4,Pass
689,Student_0689,59,56,86,37,64,302,60.4,Pass
690,Student_0690,63,51,62,37,99,312,62.4,Pass
691,Student_0691,56,50,81,39,83,309,61.8,Pass
692,Student_0692,67,41,41,48,37,234,46.8,Pass
693,Student_0693,41,49,88,91,83,352,70.4,Pass
694,Student_0694,50,67,95,54,61,327,65.4,Pass
695,Student_0695,36,73,88,47,69,313,62.6,Pass
696,Student_0696,52,88,48,100,50,338,67.6,Pass
697,Student_0697,71,49,48,98,60,326,65.2,Pass
698,Student_0698,60,68,60,80,87,355,71.0,Pass
699,Student_0699,72,55,40,98,61,326,65.2,Pass
700,Student_0700,96,77,65,35,36,309,61.8,Pass
701,Student_0701,46,49,98,54,46,293,58.6,Pass
702,Student_0702,100,44,47,67,64,322,64.4,Pass
703,Student_0703,93,72,68,94,41,368,73.6,Pass
704,Student_0704,47,57,40,72,81,297,59.4,Pass
705,Student_0705,75,89,49,47,40,300,60.0,Pass
706,Student_0706,36,52,56,77,80,301,60.2,Pass
707,Student_0707,91,69,46,82,78,366,73.2,Pass
708,Student_0708,58,49,86,86,93,372,74.4,Pass
709,Student_0709,69,84,96,88,56,393,78.6,Pass
710,Student_0710,49,51,42,55,48,245,49.0,Pass
711,Student_0711,88,96,91,58,83,416,83.2,Pass
712,Student_0712,80,38,51,96,97,362,72.4,Pass
713,Student_0713,49,87,91,40,43,310,62.0,Pass
714,Student_0714,68,75,36,63,78,320,64.0,Pass
715,Student_0715,47,90,66,96,79,378,75.6,Pass
716,Student_0716,84,54,41,36,55,270,54.0,Pass
717,Student_0717,99,95,98,56,44,392,78.4,Pass
718,Student_0718,97,76,65,77,70,385,77.0,Pass
719,Student_0719,41,99,63,83,86,372,74.4,Pass
720,Student_0720,65,45,93,91,92,386,77.2,Pass
721,Student_0721,46,98,92,75,50,361,72.2,Pass
722,Student_0722,98,37,48,86,87,356,71.2,Pass
723,Student_0723,39,35,46,73,100,293,58.6,Pass
724,Student_0724,61,93,78,81,41,354,70.8,Pass
725,Student_0725,63,93,77,95,81,409,81.8,Pass
726,Student_0726,92,49,47,63,35,286,57.2,Pass
727,Student_0727,78,80,72,82,48,360,72.0,Pass
728,Student_0728,40,56,98,52,87,333,66.6,Pass
729,Student_0729,48,67,60,59,50,284,56.8,Pass
730,Student_0730,85,62,93,59,78,377,75.4,Pass
731,Student_0731,48,88,40,50,92,318,63.6,Pass
732,Student_0732,93,99,52,98,35,377,75.4,Pass
733,Student_0733,41,90,96,100,57,384,76.8,Pass
734,Student_0734,57,51,48,84,76,316,63.2,Pass
735,Student_0735,99,84,88,66,70,407,81.4,Pass
736,Student_0736,85,78,72,92,52,379,75.8,Pass
737,Student_0737,52,87,100,73,75,387,77.4,Pass
738,Student_0738,62,60,61,72,79,334,66.8,Pass
739,Student_0739,51,57,99,76,49,332,66.4,Pass
740,Student_0740,80,96,88,71,89,424,84.8,Pass
741,Student_0741,36,48,38,83,53,258,51.6,Pass
742,Student_0742,41,42,60,69,55,267,53.4,Pass
743,Student_0743,71,67,53,42,72,305,61.0,Pass
744,Student_0744,61,39,80,92,48,320,64.0,Pass
745,Student_0745,63,84,65,100,71,383,76.6,Pass
746,Student_0746,41,83,84,88,75,371,74.2,Pass
747,Student_0747,41,36,67,60,91,295,59.0,Pass
748,Student_0748,63,82,60,59,72,336,67.2,Pass
749,Student_0749,92,57,44,58,57,308,61.6,Pass
750,Student_0750,100,50,83,40,89,362,72.4,Pass
751,Student_0751,70,68,51,55,67,311,62.2,Pass
752,Student_0752,35,77,94,54,40,300,60.0,Pass
753,Student_0753,54,76,41,73,97,341,68.2,Pass
754,Student_0754,80,44,75,63,58,320,64.0,Pass
755,Student_0755,43,99,55,88,86,371,74.2,Pass
756,Student_0756,46,79,63,62,77,327,65.4,Pass
757,Student_0757,77,81,72,62,95,387,77.4,Pass
758,Student_0758,36,49,79,92,65,321,64.2,Pass
759,Student_0759,66,40,76,83,49,314,62.8,Pass
760,Student_0760,84,67,71,38,82,342,68.4,Pass
761,Student_0761,100,100,92,97,40,429,85.8,Pass
762,Student_0762,72,59,76,100,45,352,70.4,Pass
763,Student_0763,47,56,35,43,61,242,48.4,Pass
764,Student_0764,62,89,48,61,90,350,70.0,Pass
765,Student_0765,44,54,38,93,77,306,61.2,Pass
766,Student_0766,39,46,44,41,57,227,45.4,Pass
767,Student_0767,67,44,64,68,87,330,66.0,Pass
768,Student_0768,84,92,86,90,75,427,85.4,Pass
769,Student_0769,37,84,50,35,43,249,49.8,Pass
770,Student_0770,40,44,80,99,48,311,62.2,Pass
771,Student_0771,72,73,46,71,91,353,70.6,Pass
772,Student_0772,83,85,38,95,55,356,71.2,Pass
773,Student_0773,63,52,85,72,53,325,65.0,Pass
774,Student_0774,73,82,36,53,50,294,58.8,Pass
775,Student_0775,40,35,85,45,74,279,55.8,Pass
776,Student_0776,61,79,62,87,100,389,77.8,Pass
777,Student_0777,53,55,58,63,67,296,59.2,Pass
778,Student_0778,59,49,58,41,94,301,60.2,Pass
779,Student_0779,44,72,43,67,47,273,54.6,Pass
780,Student_0780,60,97,77,80,51,365,73.0,Pass
781,Student_0781,65,47,71,43,59,285,57.0,Pass
782,Student_0782,75,97,92,77,74,415,83.0,Pass
783,Student_0783,54,81,75,89,56,355,71.0,Pass
784,Student_0784,35,75,66,63,90,329,65.8,Pass
785,Student_0785,70,81,52,77,96,376,75.2,Pass
786,Student_0786,94,92,80,74,97,437,87.4,Pass
787,Student_0787,48,57,45,70,52,272,54.4,Pass
788,Student_0788,60,68,44,44,37,253,50.6,Pass
789,Student_0789,99,38,86,62,39,324,64.8,Pass
790,Student_0790,68,95,54,81,85,383,76.6,Pass
791,Student_0791,63,72,52,94,99,380,76.0,Pass
792,Student_0792,100,46,85,81,99,411,82.2,Pass
793,Student_0793,36,65,56,100,52,309,61.8,Pass
794,Student_0794,92,55,57,53,96,353,70.6,Pass
795,Student_0795,80,40,63,97,64,344,68.8,Pass
796,Student_0796,43,68,82,64,40,297,59.4,Pass
797,Student_0797,61,81,84,95,93,414,82.8,Pass
798,Student_0798,40,40,76,48,70,274,54.8,Pass
799,Student_0799,68,57,83,83,81,372,74.4,Pass
800,Student_0800,44,67,83,63,86,343,68.6,Pass
801,Student_0801,80,79,97,96,35,387,77.4,Pass
802,Student_0802,99,52,91,56,64,362,72.4,Pass
803,Student_0803,44,100,70,62,54,330,66.0,Pass
804,Student_0804,58,55,81,50,64,308,61.6,Pass
805,Student_0805,88,77,49,96,96,406,81.2,Pass
806,Student_0806,96,61,55,87,37,336,67.2,Pass
807,Student_0807,66,40,51,55,52,264,52.8,Pass
808,Student_0808,100,40,53,42,56,291,58.2,Pass
809,Student_0809,68,58,86,37,71,320,64.0,Pass
810,Student_0810,45,62,92,95,96,390,78.0,Pass
811,Student_0811,56,63,87,53,58,317,63.4,Pass
812,Student_0812,100,68,56,78,93,395,79.0,Pass
813,Student_0813,43,64,83,84,51,325,65.0,Pass
814,Student_0814,48,37,60,99,88,332,66.4,Pass
815,Student_0815,54,47,57,95,39,292,58.4,Pass
816,Student_0816,99,50,46,96,51,342,68.4,Pass
817,Student_0817,35,90,88,82,40,335,67.0,Pass
818,Student_0818,89,64,96,83,79,411,82.2,Pass
819,Student_0819,47,89,52,67,96,351,70.2,Pass
820,Student_0820,64,45,71,87,67,334,66.8,Pass
821,Student_0821,59,35,35,50,35,214,42.8,Pass
822,Student_0822,83,61,75,87,81,387,77.4,Pass
823,Student_0823,48,54,89,67,68,326,65.2,Pass
824,Student_0824,89,81,70,85,61,386,77.2,Pass
825,Student_0825,87,96,57,82,96,418,83.6,Pass
826,Student_0826,67,74,79,85,52,357,71.4,Pass
827,Student_0827,50,64,92,55,47,308,61.6,Pass
828,Student_0828,62,100,86,78,41,367,73.4,Pass
829,Student_0829,55,84,35,46,53,273,54.6,Pass
830,Student_0830,95,90,46,43,68,342,68.4,Pass
831,Student_0831,63,82,45,39,84,313,62.6,Pass
832,Student_0832,86,71,42,57,98,354,70.8,Pass
833,Student_0833,91,36,60,71,59,317,63.4,Pass
834,Student_0834,39,100,64,56,39,298,59.6,Pass
835,Student_0835,81,65,35,55,46,282,56.4,Pass
836,Student_0836,70,86,80,85,86,407,81.4,Pass
837,Student_0837,60,36,43,46,71,256,51.2,Pass
838,Student_0838,79,79,70,63,59,350,70.0,Pass
839,Student_0839,93,86,35,68,57,339,67.8,Pass
840,Student_0840,87,99,48,44,99,377,75.4,Pass
841,Student_0841,72,78,49,100,67,366,73.2,Pass
842,Student_0842,67,91,83,96,66,403,80.6,Pass
843,Student_0843,78,93,93,38,96,398,79.6,Pass
844,Student_0844,49,68,43,83,63,306,61.2,Pass
845,Student_0845,64,75,87,80,36,342,68.4,Pass
846,Student_0846,68,66,71,46,86,337,67.4,Pass
847,Student_0847,78,44,57,95,75,349,69.8,Pass
848,Student_0848,80,62,69,58,59,328,65.6,Pass
849,Student_0849,98,60,65,65,68,356,71.2,Pass
850,Student_0850,61,64,60,66,80,331,66.2,Pass
851,Student_0851,54,48,50,45,98,295,59.0,Pass
852,Student_0852,35,40,96,82,75,328,65.6,Pass
853,Student_0853,98,70,97,58,100,423,84.6,Pass
854,Student_0854,70,85,63,51,41,310,62.0,Pass
855,Student_0855,89,96,39,99,79,402,80.4,Pass
856,Student_0856,85,57,93,50,93,378,75.6,Pass
857,Student_0857,75,36,36,61,83,291,58.2,Pass
858,Student_0858,47,76,81,68,58,330,66.0,Pass
859,Student_0859,68,65,69,95,78,375,75.0,Pass
860,Student_0860,81,58,98,89,61,387,77.4,Pass
861,Student_0861,88,82,81,86,70,407,81.4,Pass
862,Student_0862,92,58,51,64,47,312,62.4,Pass
863,Student_0863,69,65,90,83,60,367,73.4,Pass
864,Student_0864,53,54,95,36,57,295,59.0,Pass
865,Student_0865,88,98,52,75,97,410,82.0,Pass
866,Student_0866,73,67,41,85,47,313,62.6,Pass
867,Student_0867,55,42,62,67,95,321,64.2,Pass
868,Student_0868,47,92,77,68,81,365,73.0,Pass
869,Student_0869,81,67,79,37,87,351,70.2,Pass
870,Student_0870,50,79,60,57,71,317,63.4,Pass
871,Student_0871,80,76,100,97,92,445,89.0,Pass
872,Student_0872,45,83,71,94,53,346,69.2,Pass
873,Student_0873,56,78,88,86,44,352,70.4,Pass
874,Student_0874,45,55,78,64,75,317,63.4,Pass
875,Student_0875,75,72,69,85,69,370,74.0,Pass
876,Student_0876,91,81,92,87,56,407,81.4,Pass
877,Student_0877,58,37,51,65,67,278,55.6,Pass
878,Student_0878,45,61,56,85,48,295,59.0,Pass
879,Student_0879,47,43,95,41,38,264,52.8,Pass
880,Student_0880,85,45,48,68,54,300,60.0,Pass
881,Student_0881,45,84,74,64,66,333,66.6,Pass
882,Student_0882,71,91,51,51,56,320,64.0,Pass
883,Student_0883,38,39,80,76,95,328,65.6,Pass
884,Student_0884,94,69,91,52,57,363,72.6,Pass
885,Student_0885,93,90,74,79,96,432,86.4,Pass
886,Student_0886,64,46,91,74,81,356,71.2,Pass
887,Student_0887,87,68,54,73,36,318,63.6,Pass
888,Student_0888,35,52,79,71,95,332,66.4,Pass
889,Student_0889,36,97,96,73,36,338,67.6,Pass
890,Student_0890,90,72,64,35,82,343,68.6,Pass
891,Student_0891,59,87,90,85,66,387,77.4,Pass
892,Student_0892,55,84,83,63,68,353,70.6,Pass
893,Student_0893,45,89,65,69,71,339,67.8,Pass
894,Student_0894,69,87,59,43,58,316,63.2,Pass
895,Student_0895,52,72,49,93,92,358,71.6,Pass
896,Student_0896,69,97,59,76,37,338,67.6,Pass
897,Student_0897,54,41,37,58,48,238,47.6,Pass
898,Student_0898,71,69,51,91,36,318,63.6,Pass
899,Student_0899,64,46,54,36,98,298,59.6,Pass
900,Student_0900,62,78,88,74,98,400,80.0,Pass
901,Student_0901,82,94,39,77,45,337,67.4,Pass
902,Student_0902,53,42,69,85,44,293,58.6,Pass
903,Student_0903,95,58,59,67,83,362,72.4,Pass
904,Student_0904,36,50,66,84,91,327,65.4,Pass
905,Student_0905,66,39,60,93,47,305,61.0,Pass
906,Student_0906,61,95,84,74,76,390,78.0,Pass
907,Student_0907,55,40,50,67,96,308,61.6,Pass
908,Student_0908,73,60,81,41,62,317,63.4,Pass
909,Student_0909,49,65,90,76,36,316,63.2,Pass
910,Student_0910,56,70,50,85,66,327,65.4,Pass
911,Student_0911,36,40,95,54,82,307,61.4,Pass
912,Student_0912,46,66,55,98,46,311,62.2,Pass
913,Student_0913,78,42,42,80,54,296,59.2,Pass
914,Student_0914,48,51,97,64,75,335,67.0,Pass
915,Student_0915,79,91,59,37,83,349,69.8,Pass
916,Student_0916,80,52,67,40,97,336,67.2,Pass
917,Student_0917,91,72,97,59,58,377,75.4,Pass
918,Student_0918,79,76,94,70,55,374,74.8,Pass
919,Student_0919,43,54,92,72,68,329,65.8,Pass
920,Student_0920,81,93,35,99,83,391,78.2,Pass
921,Student_0921,58,37,81,65,76,317,63.4,Pass
922,Student_0922,43,84,59,98,54,338,67.6,Pass
923,Student_0923,71,76,87,76,49,359,71.8,Pass
924,Student_0924,47,43,40,51,57,238,47.6,Pass
925,Student_0925,39,60,48,97,59,303,60.6,Pass
926,Student_0926,47,39,84,97,67,334,66.8,Pass
927,Student_0927,41,81,63,44,36,265,53.0,Pass
928,Student_0928,61,97,45,94,42,339,67.8,Pass
929,Student_0929,81,88,82,42,69,362,72.4,Pass
930,Student_0930,40,44,73,44,62,263,52.6,Pass
931,Student_0931,47,47,64,84,59,301,60.2,Pass
932,Student_0932,59,66,57,88,48,318,63.6,Pass
933,Student_0933,80,93,89,48,56,366,73.2,Pass
934,Student_0934,58,86,99,78,55,376,75.2,Pass
935,Student_0935,91,80,75,76,82,404,80.8,Pass
936,Student_0936,87,90,76,65,62,380,76.0,Pass
937,Student_0937,83,67,81,92,92,415,83.0,Pass
938,Student_0938,85,35,39,71,37,267,53.4,Pass
939,Student_0939,52,73,35,73,63,296,59.2,Pass
940,Student_0940,62,75,37,70,100,344,68.8,Pass
941,Student_0941,54,47,39,93,80,313,62.6,Pass
942,Student_0942,54,52,68,81,66,321,64.2,Pass
943,Student_0943,64,67,73,46,86,336,67.2,Pass
944,Student_0944,62,44,76,96,57,335,67.0,Pass
945,Student_0945,97,47,73,39,83,339,67.8,Pass
946,Student_0946,45,42,77,79,90,333,66.6,Pass
947,Student_0947,88,50,64,36,83,321,64.2,Pass
948,Student_0948,41,74,40,75,54,284,56.8,Pass
949,Student_0949,76,99,63,54,41,333,66.6,Pass
950,Student_0950,85,92,99,46,63,385,77.0,Pass
951,Student_0951,90,72,85,53,51,351,70.2,Pass
952,Student_0952,78,45,95,41,86,345,69.0,Pass
953,Student_0953,68,45,86,99,90,388,77.6,Pass
954,Student_0954,51,52,96,60,97,356,71.2,Pass
955,Student_0955,85,60,66,66,44,321,64.2,Pass
956,Student_0956,69,90,76,46,49,330,66.0,Pass
957,Student_0957,87,89,81,79,59,395,79.0,Pass
958,Student_0958,76,79,38,74,56,323,64.6,Pass
959,Student_0959,79,91,53,91,40,354,70.8,Pass
960,Student_0960,64,60,82,54,45,305,61.0,Pass
961,Student_0961,49,41,66,53,71,280,56.0,Pass
962,Student_0962,36,78,49,74,92,329,65.8,Pass
963,Student_0963,95,37,77,61,62,332,66.4,Pass
964,Student_0964,61,68,96,53,37,315,63.0,Pass
965,Student_0965,83,40,67,56,42,288,57.6,Pass
966,Student_0966,71,60,69,41,94,335,67.0,Pass
967,Student_0967,36,43,84,69,81,313,62.6,Pass
968,Student_0968,48,37,72,84,64,305,61.0,Pass
969,Student_0969,83,100,47,75,97,402,80.4,Pass
970,Student_0970,46,58,60,99,93,356,71.2,Pass
971,Student_0971,37,40,66,74,77,294,58.8,Pass
972,Student_0972,97,85,55,37,79,353,70.6,Pass
973,Student_0973,80,80,73,65,99,397,79.4,Pass
974,Student_0974,70,42,67,84,38,301,60.2,Pass
975,Student_0975,70,63,54,78,85,350,70.0,Pass
976,Student_0976,52,46,83,64,88,333,66.6,Pass
977,Student_0977,65,54,89,74,77,359,71.8,Pass
978,Student_0978,92,51,61,52,60,316,63.2,Pass
